,ticker,name_en,category,sub_category,name_cn
371,395,SMARTAC GP CH,Equity,Equity Securities (Main Board),中國智能集團
372,396,HING LEE (HK),Equity,Equity Securities (Main Board),興利（香港）控股
373,397,JUN YANG FIN,Equity,Equity Securities (Main Board),君陽金融
374,398,ORIENTAL WATCH,Equity,Equity Securities (Main Board),東方表行集團
375,399,INNOVATIVE PHAR,Equity,Equity Securities (Main Board),領航醫藥生物科技
376,400,COGOBUY,Equity,Equity Securities (Main Board),科通芯城
377,401,WANJIA GROUP,Equity,Equity Securities (Main Board),萬嘉集團
378,402,PEACEMAP HOLD,Equity,Equity Securities (Main Board),天下圖控股
379,403,STARLITE HOLD,Equity,Equity Securities (Main Board),星光集團
380,404,HSIN CHONG GP,Equity,Equity Securities (Main Board),新昌集團控股
381,405,YUEXIU REIT,Real Estate Investment Trusts,,越秀房產信託基金
382,406,YAU LEE HOLD,Equity,Equity Securities (Main Board),有利集團
383,408,YIP'S CHEMICAL,Equity,Equity Securities (Main Board),葉氏化工集團
384,410,SOHO CHINA,Equity,Equity Securities (Main Board),ＳＯＨＯ中國
385,411,LAM SOON (HK),Equity,Equity Securities (Main Board),南順（香港）
386,412,CHINA SDHS FIN,Equity,Equity Securities (Main Board),中國山東高速金融
387,413,SC HOLDINGS,Equity,Equity Securities (Main Board),南華集團控股
388,416,BANKOFJINZHOU,Equity,Equity Securities (Main Board),錦州銀行
389,417,TSE SUI LUEN,Equity,Equity Securities (Main Board),謝瑞麟
390,418,FOUNDER HOLD,Equity,Equity Securities (Main Board),方正控股
391,419,HUAYI TENCENT,Equity,Equity Securities (Main Board),華誼騰訊娛樂
392,420,FOUNTAIN SET,Equity,Equity Securities (Main Board),福田實業
393,422,VMEP HOLDINGS,Equity,Equity Securities (Main Board),越南製造加工出口
394,423,HKET HOLDINGS,Equity,Equity Securities (Main Board),經濟日報集團
395,425,MINTH GROUP,Equity,Equity Securities (Main Board),敏實集團
396,426,ONE MEDIA GROUP,Equity,Equity Securities (Main Board),萬華媒體
397,428,HUGE CHINA,Equity,Investment Companies,匯嘉中國
398,430,ORIENTAL EXPL,Equity,Equity Securities (Main Board),東方網庫
399,431,G CHINA FIN,Equity,Equity Securities (Main Board),大中華金融
400,432,PCPD,Equity,Equity Securities (Main Board),盈大地產
401,433,NORTH MINING,Equity,Equity Securities (Main Board),北方礦業
402,434,BOYAA,Equity,Equity Securities (Main Board),博雅互動
403,435,SUNLIGHT REIT,Real Estate Investment Trusts,,陽光房地產基金
404,436,NU ENVIRO,Equity,Equity Securities (Main Board),新宇環保
405,438,IRICO NEWENERGY,Equity,Equity Securities (Main Board),彩虹新能源
406,439,KUANGCHI,Equity,Equity Securities (Main Board),光啟科學
407,440,DAH SING,Equity,Equity Securities (Main Board),大新金融
408,442,KTL INT'L,Equity,Equity Securities (Main Board),KTL INT'L
409,444,SINCEREWATCH HK,Equity,Equity Securities (Main Board),SINCEREWATCH HK
410,445,CHINA FIRE,Equity,Equity Securities (Main Board),中國消防
411,449,CHIGO HOLDING,Equity,Equity Securities (Main Board),志高控股
412,450,HUNG HING PRINT,Equity,Equity Securities (Main Board),鴻興印刷集團
413,451,GCL NEWENERGY,Equity,Equity Securities (Main Board),協鑫新能源
414,455,TIANDA PHARMA,Equity,Equity Securities (Main Board),天大藥業
415,456,NEW CITY DEV,Equity,Equity Securities (Main Board),新城市建設發展
416,458,TRISTATE HOLD,Equity,Equity Securities (Main Board),聯亞集團
417,459,MIDLAND IC&I,Equity,Equity Securities (Main Board),美聯工商舖
418,460,SIHUAN PHARM,Equity,Equity Securities (Main Board),四環醫藥
419,462,NATURAL DAIRY,Equity,Equity Securities (Main Board),天然乳品
420,464,KENFORD GROUP,Equity,Equity Securities (Main Board),建福集團
421,465,FUTONG TECH,Equity,Equity Securities (Main Board),富通科技
422,467,UNITEDENERGY GP,Equity,Equity Securities (Main Board),聯合能源集團
423,468,GAPACK,Equity,Equity Securities (Main Board),紛美包裝
424,469,CAPXON INT'L,Equity,Equity Securities (Main Board),凱普松國際
425,471,CMMB VISION,Equity,Equity Securities (Main Board),中播控股
426,472,NEW SILKROAD,Equity,Equity Securities (Main Board),新絲路文旅
427,474,HAO TIAN DEV,Equity,Equity Securities (Main Board),昊天發展集團
428,475,ZHONG FA ZHAN,Equity,Equity Securities (Main Board),中發展控股
429,476,CH DYNAMICS,Equity,Equity Securities (Main Board),中國動力控股
430,479,CIL HOLDINGS,Equity,Equity Securities (Main Board),華建控股
431,480,HKR INT'L,Equity,Equity Securities (Main Board),香港興業國際
432,482,SANDMARTIN INTL,Equity,Equity Securities (Main Board),聖馬丁國際
433,483,BAUHAUS INT'L,Equity,Equity Securities (Main Board),包浩斯國際
434,484,FORGAME,Equity,Equity Securities (Main Board),雲遊控股
435,485,CHINASINOSTAR,Equity,Equity Securities (Main Board),中國華星
436,486,RUSAL,Equity,Equity Securities (Main Board),RUSAL
437,487,SUCCESSUNIVERSE,Equity,Equity Securities (Main Board),實德環球
438,488,LAI SUN DEV,Equity,Equity Securities (Main Board),麗新發展
439,489,DONGFENG GROUP,Equity,Equity Securities (Main Board),東風集團股份
440,491,EMPEROR CULTURE,Equity,Equity Securities (Main Board),英皇文化產業
441,493,GOME RETAIL,Equity,Equity Securities (Main Board),國美零售
442,494,LI & FUNG,Equity,Equity Securities (Main Board),利豐
443,495,PALADIN,Equity,Equity Securities (Main Board),PALADIN
444,496,KASEN,Equity,Equity Securities (Main Board),卡森國際
445,497,CSI PROPERTIES,Equity,Equity Securities (Main Board),資本策略地產
446,498,PYI CORP,Equity,Equity Securities (Main Board),保華集團
447,499,QINGDAO HLDGS,Equity,Equity Securities (Main Board),青島控股
448,500,FRONTIER SER,Equity,Equity Securities (Main Board),先豐服務集團
449,503,LANSEN PHARMA,Equity,Equity Securities (Main Board),朗生醫藥
450,505,HUAN YUE INTER,Equity,Equity Securities (Main Board),歡悅互娛
451,506,CHINA FOODS,Equity,Equity Securities (Main Board),中國食品
452,508,DINGYI GP INV,Equity,Equity Securities (Main Board),鼎億集團投資
453,509,SUNSHINE,Equity,Equity Securities (Main Board),世紀陽光
454,510,CASH FIN SER GP,Equity,Equity Securities (Main Board),時富金融服務集團
455,511,TVB,Equity,Equity Securities (Main Board),電視廣播
456,512,CHINAGRANDPHARM,Equity,Equity Securities (Main Board),遠大醫藥
457,513,CONTINENTAL H,Equity,Equity Securities (Main Board),恆和集團
458,515,TC ORI LIGHT,Equity,Equity Securities (Main Board),達進東方照明
459,517,COSCO SHIP INTL,Equity,Equity Securities (Main Board),中遠海運國際
460,518,TUNGTEX (HOLD),Equity,Equity Securities (Main Board),同得仕（集團）
461,519,APPLIED DEV,Equity,Equity Securities (Main Board),實力建業
462,520,XIABUXIABU,Equity,Equity Securities (Main Board),呷哺呷哺
463,521,HNA HOLDING,Equity,Equity Securities (Main Board),海航實業股份
464,522,ASM PACIFIC,Equity,Equity Securities (Main Board),ASM PACIFIC
465,524,E-KONG GROUP,Equity,Equity Securities (Main Board),E-KONG GROUP
466,525,GUANGSHEN RAIL,Equity,Equity Securities (Main Board),廣深鐵路股份
467,526,LISI GP HOLD,Equity,Equity Securities (Main Board),利時集團控股
468,527,RUIFENG RENEW,Equity,Equity Securities (Main Board),瑞風新能源
469,528,KINGDOM HOLDING,Equity,Equity Securities (Main Board),金達控股
470,529,SIS INT'L,Equity,Equity Securities (Main Board),SIS INT'L
471,530,GOLDIN FIN HOLD,Equity,Equity Securities (Main Board),高銀金融
472,531,SAMSON HOLDING,Equity,Equity Securities (Main Board),順誠
473,532,WKK INTL (HOLD),Equity,Equity Securities (Main Board),WKK INTL (HOLD)
474,533,GOLDLION HOLD,Equity,Equity Securities (Main Board),金利來集團
475,535,GEMDALE PPT,Equity,Equity Securities (Main Board),金地商置
476,536,TRADELINK,Equity,Equity Securities (Main Board),貿易通
477,538,AJISEN (CHINA),Equity,Equity Securities (Main Board),味千（中國）
478,539,VICTORY CITY,Equity,Equity Securities (Main Board),冠華國際控股
479,540,SPEEDY GLOBAL,Equity,Equity Securities (Main Board),迅捷環球控股
480,542,CENERIC,Equity,Equity Securities (Main Board),新嶺域集團
481,543,PACIFIC ONLINE,Equity,Equity Securities (Main Board),太平洋網絡
482,544,DAIDO GROUP,Equity,Equity Securities (Main Board),大同集團
483,546,FUFENG GROUP,Equity,Equity Securities (Main Board),阜豐集團
484,547,DIGITAL DOMAIN,Equity,Equity Securities (Main Board),數字王國
485,548,SHENZHENEXPRESS,Equity,Equity Securities (Main Board),深圳高速公路股份
486,550,KK CULTURE,Equity,Equity Securities (Main Board),KK文化
487,551,YUE YUEN IND,Equity,Equity Securities (Main Board),裕元集團
488,552,CHINACOMSERVICE,Equity,Equity Securities (Main Board),中國通信服務
489,553,NANJING PANDA,Equity,Equity Securities (Main Board),南京熊貓電子股份
490,554,HANS ENERGY,Equity,Equity Securities (Main Board),漢思能源
491,555,REXLOT HOLDINGS,Equity,Equity Securities (Main Board),御泰中彩控股
492,556,PAN ASIA ENVIRO,Equity,Equity Securities (Main Board),泛亞環保
493,557,CITY E-SOLUTION,Equity,Equity Securities (Main Board),CITY E-SOLUTION
494,558,LK TECH,Equity,Equity Securities (Main Board),力勁科技
495,559,DETAI NEWENERGY,Equity,Equity Securities (Main Board),德泰新能源集團
496,560,CHU KONG SHIP,Equity,Equity Securities (Main Board),珠江船務
497,563,SH IND URBAN,Equity,Equity Securities (Main Board),上實城市開發
498,564,ZMJ,Equity,Equity Securities (Main Board),鄭煤機
499,565,ART GROUP HOLD,Equity,Equity Securities (Main Board),錦藝集團控股
500,566,HANERGY TFP,Equity,Equity Securities (Main Board),漢能薄膜發電
501,567,DAISHOMICROLINE,Equity,Equity Securities (Main Board),大昌微綫集團
502,568,SHANDONG MOLONG,Equity,Equity Securities (Main Board),山東墨龍
503,569,CH AUTOMATION,Equity,Equity Securities (Main Board),中國自動化
504,570,TRAD CHI MED,Equity,Equity Securities (Main Board),中國中藥
505,571,ESUN HOLDINGS,Equity,Equity Securities (Main Board),豐德麗控股
506,572,FUTURE WORLD FH,Equity,Equity Securities (Main Board),未來世界金融
507,573,TAO HEUNG HLDGS,Equity,Equity Securities (Main Board),稻香控股
508,574,PASHUN INT'L,Equity,Equity Securities (Main Board),百信國際
509,575,REGENT PACIFIC,Equity,Equity Securities (Main Board),勵晶太平洋
510,576,ZHEJIANGEXPRESS,Equity,Equity Securities (Main Board),浙江滬杭甬
511,577,THE 13 HOLDINGS,Equity,Equity Securities (Main Board),十三集團
512,578,ROSAN RES,Equity,Equity Securities (Main Board),融信資源
513,579,JNCEC,Equity,Equity Securities (Main Board),京能清潔能源
514,580,SUN.KING ELEC,Equity,Equity Securities (Main Board),賽晶電力電子
515,581,CHINA ORIENTAL,Equity,Equity Securities (Main Board),中國東方集團
516,582,LANDING INTL,Equity,Equity Securities (Main Board),藍鼎國際
517,583,GWPA HOLDINGS,Equity,Equity Securities (Main Board),長城環亞控股
518,585,IMAGI INT'L,Equity,Equity Securities (Main Board),意馬國際
519,586,CONCH VENTURE,Equity,Equity Securities (Main Board),海螺創業
520,587,HUA HAN HEALTH,Equity,Equity Securities (Main Board),華瀚健康
521,588,BEIJING N STAR,Equity,Equity Securities (Main Board),北京北辰實業股份
522,589,PORTICO INT'L,Equity,Equity Securities (Main Board),寶國國際
523,590,LUK FOOK HOLD,Equity,Equity Securities (Main Board),六福集團
524,591,C HIGHPRECISION,Equity,Equity Securities (Main Board),中國高精密
525,592,BOSSINI INT'L,Equity,Equity Securities (Main Board),BOSSINI INT'L
526,593,DREAMEAST,Equity,Equity Securities (Main Board),夢東方
527,595,AV CONCEPT HOLD,Equity,Equity Securities (Main Board),AV CONCEPT HOLD
528,596,INSPUR INT'L,Equity,Equity Securities (Main Board),浪潮國際
529,598,SINOTRANS,Equity,Equity Securities (Main Board),中國外運
530,599,E. BON HOLDINGS,Equity,Equity Securities (Main Board),怡邦行控股
531,600,CHINA INFRA INV,Equity,Equity Securities (Main Board),中國基建投資
532,601,GROUP SENSE,Equity,Equity Securities (Main Board),權智（國際）
533,602,JIAHUA STORES H,Equity,Equity Securities (Main Board),佳華百貨控股
534,603,CHINA OIL & GAS,Equity,Equity Securities (Main Board),中油燃氣
535,604,SHENZHEN INVEST,Equity,Equity Securities (Main Board),深圳控股
536,605,C FIN SERVICES,Equity,Equity Securities (Main Board),中國金融投資管理
537,606,CHINA AGRI,Equity,Equity Securities (Main Board),中國糧油控股
538,607,FULLSHARE,Equity,Equity Securities (Main Board),豐盛控股
539,608,HIGH FASHION,Equity,Equity Securities (Main Board),達利國際
540,609,TIANDE CHEMICAL,Equity,Equity Securities (Main Board),天德化工
541,610,WAI KEE HOLD,Equity,Equity Securities (Main Board),WAI KEE HOLD
542,611,CNE TECH CORP,Equity,Equity Securities (Main Board),中國核能科技
543,612,CHINA INV FUND,Equity,Investment Companies,中國投資基金公司
544,613,YUGANG INT'L,Equity,Equity Securities (Main Board),YUGANG INT'L
545,616,EMINENCE ENT,Equity,Equity Securities (Main Board),高山企業
546,617,PALIBURG HOLD,Equity,Equity Securities (Main Board),百利保控股
547,618,PKU RESOURCES,Equity,Equity Securities (Main Board),北大資源
548,619,SOUTH CHINA FIN,Equity,Equity Securities (Main Board),南華金融
549,620,DTXS SILK ROAD,Equity,Equity Securities (Main Board),大唐西市
550,621,TAUNG GOLD,Equity,Equity Securities (Main Board),壇金礦業
551,622,ENERCHINA HOLD,Equity,Equity Securities (Main Board),威華達控股
552,623,SINOMEDIA,Equity,Equity Securities (Main Board),中視金橋
553,625,RREEF CCT REIT,Real Estate Investment Trusts,,睿富房地產基金
554,626,PUBLIC FIN HOLD,Equity,Equity Securities (Main Board),大眾金融控股
555,627,U-RIGHT INT'L,Equity,Equity Securities (Main Board),佑威國際
556,628,GOME FIN TECH,Equity,Equity Securities (Main Board),國美金融科技
557,629,YUE DA MINING,Equity,Equity Securities (Main Board),悅達礦業
558,630,AMCO UNITED,Equity,Equity Securities (Main Board),雋泰控股
559,631,SANY INT'L,Equity,Equity Securities (Main Board),三一國際
560,632,PEARLORIENT OIL,Equity,Equity Securities (Main Board),東方明珠石油
561,633,CH ALL ACCESS,Equity,Equity Securities (Main Board),中國全通
562,635,PLAYMATES,Equity,Equity Securities (Main Board),彩星集團
563,636,KERRY LOG NET,Equity,Equity Securities (Main Board),嘉里物流
564,637,LEE KEE,Equity,Equity Securities (Main Board),利記
565,638,KIN YAT HOLD,Equity,Equity Securities (Main Board),建溢集團
566,639,SHOUGANG RES,Equity,Equity Securities (Main Board),首鋼資源
567,640,INFINITY DEV,Equity,Equity Securities (Main Board),星謙發展
568,641,CHTC FONG'S,Equity,Equity Securities (Main Board),恒天立信
569,643,CARRY WEALTH,Equity,Equity Securities (Main Board),恆富控股
570,645,ARES ASIA,Equity,Equity Securities (Main Board),安域亞洲
571,646,CHINA ENV TEC,Equity,Equity Securities (Main Board),中國環保科技
572,647,JOYCE BOUTIQUE,Equity,Equity Securities (Main Board),JOYCE BOUTIQUE
573,648,WAH YAN HEALTH,Equity,Equity Securities (Main Board),中國華仁醫療
574,650,IDG ENERGY,Equity,Equity Securities (Main Board),ＩＤＧ能源
575,651,CHI OCEAN IND,Equity,Equity Securities (Main Board),中海重工
576,653,BONJOUR HOLD,Equity,Equity Securities (Main Board),卓悅控股
577,655,HK CHINESE LTD,Equity,Equity Securities (Main Board),香港華人有限公司
578,656,FOSUN INTL,Equity,Equity Securities (Main Board),復星國際
579,657,G-VISION INT'L,Equity,Equity Securities (Main Board),環科國際
580,658,C TRANSMISSION,Equity,Equity Securities (Main Board),中國高速傳動
581,659,NWS HOLDINGS,Equity,Equity Securities (Main Board),新創建集團
582,660,WAI CHUN MINING,Equity,Equity Securities (Main Board),偉俊礦業集團
583,661,CDAYENONFER,Equity,Equity Securities (Main Board),中國大冶有色金屬
584,662,ASIA FINANCIAL,Equity,Equity Securities (Main Board),亞洲金融
585,663,KING STONE ENGY,Equity,Equity Securities (Main Board),金山能源
586,665,HAITONG INT'L,Equity,Equity Securities (Main Board),海通國際
587,666,SHK HK IND,Equity,Investment Companies,新工投資
588,668,DOYEN INTL HOLD,Equity,Equity Securities (Main Board),東銀國際控股
589,669,TECHTRONIC IND,Equity,Equity Securities (Main Board),創科實業
590,670,CHINA EAST AIR,Equity,Equity Securities (Main Board),中國東方航空股份
591,672,ZHONGAN REALEST,Equity,Equity Securities (Main Board),眾安房產
592,673,CHINA HEALTH,Equity,Equity Securities (Main Board),中國衛生集團
593,674,CHINA TANGSHANG,Equity,Equity Securities (Main Board),中國唐商
594,675,K & P INT'L,Equity,Equity Securities (Main Board),堅寶國際
595,676,PEGASUS INT'L,Equity,Equity Securities (Main Board),創信國際
596,677,GOLDEN RES DEV,Equity,Equity Securities (Main Board),金源米業
597,678,GENTING HK,Equity,Equity Securities (Main Board),雲頂香港
598,679,ASIA TELE-NET,Equity,Equity Securities (Main Board),亞洲聯網科技
599,680,NAN HAI CORP,Equity,Equity Securities (Main Board),南海控股
